ID_dest;X_dest;Y_dest
5925759;24.5919383;60.226996
5925760;24.5964473;60.2270777
5925761;24.6009564;60.2271594
5925762;24.6054655;60.2272409
5925763;24.6099746;60.2273222
5925764;24.6144838;60.2274034
5925765;24.618993;60.2274844
5925766;24.6235022;60.2275653
5925767;24.6280114;60.227646
5925768;24.6325207;60.2277265
5925769;24.63703;60.227807
5925770;24.6415393;60.2278872
5925771;24.6460487;60.2279673
5925772;24.650558;60.2280473
5925773;24.6550674;60.2281271
5925774;24.6595768;60.2282067
5925775;24.6640863;60.2282862
5925776;24.6685958;60.2283655
5925777;24.6731053;60.2284447
5925778;24.6776148;60.2285238
5925779;24.6821243;60.2286026
5925780;24.6866339;60.2286814
5925781;24.6911435;60.2287599
5925782;24.6956531;60.2288384
5925783;24.7001628;60.2289166
5925784;24.7046724;60.2289947
5925785;24.7091821;60.2290727
5925786;24.7136918;60.2291505
5925787;24.7182016;60.2292282
5925788;24.7227114;60.2293057
5925789;24.7272212;60.229383
5925790;24.731731;60.2294602
5925791;24.7362408;60.2295372
5925792;24.7407507;60.2296141
5925793;24.7452606;60.2296909
5925794;24.7497705;60.2297674
5925795;24.7542805;60.2298439
5925796;24.7587904;60.2299201
5925797;24.7633004;60.2299963
5925798;24.7678104;60.2300722
5925799;24.7723205;60.2301481
5925800;24.7768305;60.2302237
5925801;24.7813406;60.2302992
5925802;24.7858507;60.2303746
5925803;24.7903609;60.2304498
5925804;24.794871;60.2305248
5925805;24.7993812;60.2305997
5925806;24.8038914;60.2306745
5925807;24.8084017;60.2307491
5925808;24.8129119;60.2308235
5925809;24.8174222;60.2308978
5925810;24.8219325;60.2309719
5925811;24.8264428;60.2310459
5925812;24.8309532;60.2311197
5925813;24.8354636;60.2311934
5925814;24.839974;60.2312669
5925815;24.8444844;60.2313403
5925816;24.8489948;60.2314135
5925817;24.8535053;60.2314865
5925818;24.8580158;60.2315594
5925819;24.8625263;60.2316322
5925820;24.8670368;60.2317048
5925821;24.8715474;60.2317772
5925822;24.876058;60.2318495
5925823;24.8805686;60.2319217
5925824;24.8850792;60.2319936
5925825;24.8895899;60.2320655
5925826;24.8941006;60.2321372
5925827;24.8986113;60.2322087
5925828;24.903122;60.2322801
5925829;24.9076327;60.2323513
5925830;24.9121435;60.2324223
5925831;24.9166543;60.2324933
5925832;24.9211651;60.232564
5925833;24.9256759;60.2326346
5925834;24.9301868;60.2327051
5925835;24.9346977;60.2327754
5925836;24.9392086;60.2328455
5925837;24.9437195;60.2329155
5925838;24.9482305;60.2329853
5925839;24.9527414;60.233055
5925840;24.9572524;60.2331246
5925841;24.9617635;60.2331939
5925842;24.9662745;60.2332632
5925843;24.9707856;60.2333322
5925844;24.9752966;60.2334012
5925845;24.9798077;60.2334699
5925846;24.9843189;60.2335385
5925847;24.98883;60.233607
5925848;24.9933412;60.2336753
5925849;24.9978524;60.2337435
5925850;25.0023636;60.2338115
5925851;25.0068748;60.2338793
5925852;25.0113861;60.233947
5925853;25.0158974;60.2340145
5925854;25.0204087;60.2340819
5925855;25.02492;60.2341492
5925856;25.0294313;60.2342162
5925857;25.0339427;60.2342832
5925858;25.0384541;60.2343499
5925859;25.0429655;60.2344166
5925860;25.0474769;60.234483
5925861;25.0519884;60.2345494
5925862;25.0564998;60.2346155
5925863;25.0610113;60.2346815
5925864;25.0655228;60.2347474
5925865;25.0700344;60.2348131
5925866;25.0745459;60.2348786
5925867;25.0790575;60.234944
5925868;25.0835691;60.2350093
5925869;25.0880807;60.2350743
5925870;25.0925924;60.2351393
5925871;25.097104;60.2352041
5925872;25.1016157;60.2352687
5925873;25.1061274;60.2353332
5925874;25.1106391;60.2353975
5925875;25.1151509;60.2354616
5925876;25.1196626;60.2355257
5925877;25.1241744;60.2355895
5925878;25.1286862;60.2356532
5925879;25.133198;60.2357168
5925880;25.1377099;60.2357802
5925881;25.1422217;60.2358434
5925882;25.1467336;60.2359065
5925883;25.1512455;60.2359695
5925884;25.1557575;60.2360323
5925885;25.1602694;60.2360949
5925886;25.1647814;60.2361574
5925887;25.1692934;60.2362197
5925888;25.1738054;60.2362819
5925889;25.1783174;60.2363439
5925890;25.1828294;60.2364058
5925891;25.1873415;60.2364675
5925892;25.1918536;60.236529
5925893;25.1963657;60.2365904
5925894;25.2008778;60.2366517
5925895;25.20539;60.2367128
5925896;25.2099021;60.2367738
5925898;25.2189265;60.2368952
5925899;25.2234387;60.2369557
5927561;24.5109498;60.2232549
5927562;24.5154581;60.2233395
5927563;24.5199664;60.2234239
5927564;24.5244747;60.2235081
5927565;24.5289831;60.2235922
5927566;24.5334915;60.2236761
5927567;24.5379999;60.2237599
5927568;24.5425083;60.2238435
5927569;24.5470168;60.223927
5927570;24.5515253;60.2240103
5927571;24.5560338;60.2240934
5927572;24.5605423;60.2241764
5927573;24.5650509;60.2242593
5927574;24.5695595;60.224342
5927575;24.5740681;60.2244245
5927576;24.5785767;60.2245069
5927577;24.5830854;60.2245892
5927578;24.5875941;60.2246713
5927579;24.5921028;60.2247532
5927580;24.5966116;60.224835
5927581;24.6011204;60.2249166
5927582;24.6056292;60.2249981
5927583;24.610138;60.2250794
5927584;24.6146468;60.2251606
5927585;24.6191557;60.2252416
5927586;24.6236646;60.2253225
5927587;24.6281736;60.2254032
5927588;24.6326825;60.2254837
5927589;24.6371915;60.2255641
5927590;24.6417005;60.2256444
5927591;24.6462096;60.2257245
5927592;24.6507186;60.2258044
5927593;24.6552277;60.2258842
5927594;24.6597368;60.2259638
5927595;24.6642459;60.2260433
5927596;24.6687551;60.2261227
5927597;24.6732643;60.2262018
5927598;24.6777735;60.2262809
5927599;24.6822828;60.2263597
5927600;24.686792;60.2264385
5927601;24.6913013;60.226517
5927602;24.6958106;60.2265954
5927603;24.70032;60.2266737
5927604;24.7048293;60.2267518
5927605;24.7093387;60.2268298
5927606;24.7138481;60.2269076
5927607;24.7183576;60.2269852
5927608;24.722867;60.2270627
5927609;24.7273765;60.22714
5927610;24.731886;60.2272172
5927611;24.7363956;60.2272943
5927612;24.7409051;60.2273711
5927613;24.7454147;60.2274479
5927614;24.7499243;60.2275244
5927615;24.754434;60.2276009
5927616;24.7589436;60.2276771
5927617;24.7634533;60.2277532
5927618;24.767963;60.2278292
5927619;24.7724727;60.227905
5927620;24.7769825;60.2279807
5927621;24.7814923;60.2280562
5927622;24.7860021;60.2281315
5927623;24.7905119;60.2282067
5927624;24.7950218;60.2282818
5927625;24.7995317;60.2283567
5927626;24.8040416;60.2284314
5927627;24.8085515;60.228506
5927628;24.8130614;60.2285804
5927629;24.8175714;60.2286547
5927630;24.8220814;60.2287288
5927631;24.8265914;60.2288028
5927632;24.8311015;60.2288766
5927633;24.8356115;60.2289503
5927634;24.8401216;60.2290238
5927635;24.8446317;60.2290971
5927636;24.8491419;60.2291703
5927637;24.853652;60.2292434
5927638;24.8581622;60.2293163
5927639;24.8626724;60.229389
5927640;24.8671827;60.2294616
5927641;24.8716929;60.229534
5927642;24.8762032;60.2296063
5927643;24.8807135;60.2296785
5927644;24.8852238;60.2297504
5927645;24.8897342;60.2298223
5927646;24.8942445;60.2298939
5927647;24.8987549;60.2299655
5927648;24.9032653;60.2300368
5927649;24.9077758;60.230108
5927650;24.9122862;60.2301791
5927651;24.9167967;60.23025
5927652;24.9213072;60.2303208
5927653;24.9258178;60.2303914
5927654;24.9303283;60.2304618
5927655;24.9348389;60.2305321
5927656;24.9393495;60.2306022
5927657;24.9438601;60.2306722
5927658;24.9483707;60.2307421
5927659;24.9528814;60.2308117
5927660;24.9573921;60.2308813
5927661;24.9619028;60.2309506
5927662;24.9664135;60.2310199
5927663;24.9709243;60.2310889
5927664;24.9754351;60.2311578
5927665;24.9799459;60.2312266
5927666;24.9844567;60.2312952
5927667;24.9889675;60.2313637
5927668;24.9934784;60.231432
5927669;24.9979893;60.2315001
5927670;25.0025002;60.2315681
5927671;25.0070111;60.2316359
5927672;25.011522;60.2317036
5927673;25.016033;60.2317712
5927674;25.020544;60.2318385
5927675;25.025055;60.2319058
5927676;25.0295661;60.2319728
5927677;25.0340771;60.2320398
5927678;25.0385882;60.2321065
5927679;25.0430993;60.2321731
5927680;25.0476104;60.2322396
5927681;25.0521216;60.2323059
5927682;25.0566327;60.2323721
5927683;25.0611439;60.2324381
5927684;25.0656551;60.2325039
5927685;25.0701663;60.2325696
5927686;25.0746776;60.2326352
5927687;25.0791888;60.2327005
5927688;25.0837001;60.2327658
5927689;25.0882114;60.2328309
5927690;25.0927228;60.2328958
5927691;25.0972341;60.2329606
5927692;25.1017455;60.2330252
5927693;25.1062569;60.2330897
5927694;25.1107683;60.233154
5927695;25.1152797;60.2332181
5927696;25.1197912;60.2332821
5927697;25.1243027;60.233346
5927698;25.1288142;60.2334097
5927699;25.1333257;60.2334732
5927700;25.1378372;60.2335366
5927701;25.1423488;60.2335999
5927702;25.1468604;60.233663
5927703;25.151372;60.2337259
5927704;25.1558836;60.2337887
5927705;25.1603952;60.2338513
5927706;25.1649069;60.2339138
5927707;25.1694185;60.2339761
5927708;25.1739302;60.2340383
5927709;25.178442;60.2341003
5927710;25.1829537;60.2341622
5927711;25.1874654;60.2342239
5927712;25.1919772;60.2342854
5927713;25.196489;60.2343468
5927714;25.2010008;60.2344081
5927715;25.2055127;60.2344692
5927716;25.2100245;60.2345301
5927717;25.2145364;60.2345909
5927718;25.2190483;60.2346515
5929379;24.5111199;60.2210123
5929380;24.5156279;60.2210968
5929381;24.5201359;60.2211812
5929382;24.5246439;60.2212655
5929383;24.5291519;60.2213495
5929384;24.53366;60.2214334
5929385;24.5381681;60.2215172
5929386;24.5426762;60.2216008
5929387;24.5471844;60.2216843
5929388;24.5516926;60.2217676
5929389;24.5562008;60.2218507
5929390;24.560709;60.2219337
5929391;24.5652173;60.2220166
5929392;24.5697256;60.2220993
5929393;24.5742339;60.2221818
5929394;24.5787422;60.2222642
5929395;24.5832506;60.2223464
5929396;24.587759;60.2224285
5929397;24.5922674;60.2225104
5929398;24.5967758;60.2225922
5929399;24.6012843;60.2226738
5929400;24.6057928;60.2227553
5929401;24.6103013;60.2228366
5929402;24.6148099;60.2229178
5929403;24.6193184;60.2229988
5929404;24.623827;60.2230796
5929405;24.6283357;60.2231603
5929406;24.6328443;60.2232409
5929407;24.637353;60.2233213
5929408;24.6418617;60.2234015
5929409;24.6463704;60.2234816
5929410;24.6508792;60.2235616
5929411;24.6553879;60.2236413
5929412;24.6598968;60.223721
5929413;24.6644056;60.2238005
5929414;24.6689144;60.2238798
5929415;24.6734233;60.223959
5929416;24.6779322;60.224038
5929417;24.6824412;60.2241168
5929418;24.6869501;60.2241955
5929419;24.6914591;60.2242741
5929420;24.6959681;60.2243525
5929421;24.7004771;60.2244308
5929422;24.7049862;60.2245089
5929423;24.7094953;60.2245868
5929424;24.7140044;60.2246646
5929425;24.7185135;60.2247422
5929426;24.7230227;60.2248197
5929427;24.7275318;60.2248971
5929428;24.732041;60.2249742
5929429;24.7365503;60.2250513
5929430;24.7410595;60.2251281
5929431;24.7455688;60.2252049
5929432;24.7500781;60.2252814
5929433;24.7545874;60.2253578
5929434;24.7590968;60.2254341
5929435;24.7636062;60.2255102
5929436;24.7681156;60.2255862
5929437;24.772625;60.225662
5929438;24.7771344;60.2257376
5929439;24.7816439;60.2258131
5929440;24.7861534;60.2258885
5929441;24.7906629;60.2259636
5929442;24.7951725;60.2260387
5929443;24.7996821;60.2261136
5929444;24.8041917;60.2261883
5929445;24.8087013;60.2262629
5929446;24.8132109;60.2263373
5929447;24.8177206;60.2264116
5929448;24.8222303;60.2264857
5929449;24.82674;60.2265596
5929450;24.8312497;60.2266335
5929451;24.8357595;60.2267071
5929452;24.8402693;60.2267806
5929453;24.8447791;60.226854
5929454;24.8492889;60.2269272
5929455;24.8537987;60.2270002
5929456;24.8583086;60.2270731
5929457;24.8628185;60.2271458
5929458;24.8673285;60.2272184
5929459;24.8718384;60.2272909
5929460;24.8763484;60.2273631
5929461;24.8808584;60.2274353
5929462;24.8853684;60.2275072
5929463;24.8898784;60.2275791
5929464;24.8943885;60.2276507
5929465;24.8988986;60.2277222
5929466;24.9034087;60.2277936
5929467;24.9079188;60.2278648
5929468;24.912429;60.2279358
5929469;24.9169391;60.2280067
5929470;24.9214493;60.2280775
5929471;24.9259595;60.2281481
5929472;24.9304698;60.2282185
5929473;24.9349801;60.2282888
5929474;24.9394903;60.2283589
5929475;24.9440007;60.2284289
5929476;24.948511;60.2284988
5929477;24.9530213;60.2285684
5929478;24.9575317;60.2286379
5929479;24.9620421;60.2287073
5929480;24.9665525;60.2287765
5929481;24.971063;60.2288456
5929482;24.9755735;60.2289145
5929483;24.9800839;60.2289833
5929484;24.9845945;60.2290519
5929485;24.989105;60.2291203
5929486;24.9936155;60.2291886
5929487;24.9981261;60.2292567
5929488;25.0026367;60.2293247
5929489;25.0071473;60.2293926
5929490;25.011658;60.2294602
5929491;25.0161686;60.2295278
5929492;25.0206793;60.2295951
5929493;25.02519;60.2296624
5929494;25.0297008;60.2297294
5929495;25.0342115;60.2297963
5929496;25.0387223;60.2298631
5929497;25.0432331;60.2299297
5929498;25.0477439;60.2299962
5929499;25.0522547;60.2300625
5929500;25.0567656;60.2301286
5929501;25.0612765;60.2301946
5929502;25.0657874;60.2302605
5929503;25.0702983;60.2303261
5929504;25.0748092;60.2303917
5929505;25.0793202;60.2304571
5929506;25.0838312;60.2305223
5929507;25.0883422;60.2305874
5929508;25.0928532;60.2306523
5929509;25.0973642;60.2307171
5929510;25.1018753;60.2307817
5929511;25.1063864;60.2308461
5929512;25.1108975;60.2309105
5929513;25.1154086;60.2309746
5929514;25.1199197;60.2310386
5929515;25.1244309;60.2311025
5929516;25.1289421;60.2311662
5929517;25.1334533;60.2312297
5929518;25.1379645;60.2312931
5929519;25.1424758;60.2313563
5929520;25.1469871;60.2314194
5929521;25.1514983;60.2314823
5929522;25.1560097;60.2315451
5929523;25.160521;60.2316077
5929524;25.1650323;60.2316702
5929525;25.1695437;60.2317325
5929526;25.1740551;60.2317947
5929527;25.1785665;60.2318567
5929528;25.1830779;60.2319186
5929529;25.1875894;60.2319803
5929530;25.1921008;60.2320418
5929531;25.1966123;60.2321032
5929533;25.2056354;60.2322255
5929534;25.2101469;60.2322865
5929535;25.2146585;60.2323473
5931195;24.5067824;60.218685
5931196;24.51129;60.2187697
5931197;24.5157976;60.2188542
5931198;24.5203053;60.2189386
5931199;24.524813;60.2190228
5931200;24.5293208;60.2191069
5931201;24.5338285;60.2191908
5931202;24.5383363;60.2192745
5931203;24.5428441;60.2193581
5931204;24.547352;60.2194416
5931205;24.5518599;60.2195249
5931206;24.5563678;60.219608
5931207;24.5608757;60.219691
5931208;24.5653836;60.2197739
5931209;24.5698916;60.2198565
5931210;24.5743996;60.2199391
5931211;24.5789077;60.2200215
5931212;24.5834157;60.2201037
5931213;24.5879238;60.2201858
5931214;24.5924319;60.2202677
5931215;24.59694;60.2203494
5931216;24.6014482;60.2204311
5931217;24.6059564;60.2205125
5931218;24.6104646;60.2205938
5931219;24.6149728;60.220675
5931220;24.6194811;60.220756
5931221;24.6239894;60.2208368
5931222;24.6284977;60.2209175
5931223;24.6330061;60.2209981
5931224;24.6375144;60.2210785
5931225;24.6420228;60.2211587
5931226;24.6465313;60.2212388
5931227;24.6510397;60.2213187
5931228;24.6555482;60.2213985
5931229;24.6600567;60.2214781
5931230;24.6645652;60.2215576
5931231;24.6690737;60.2216369
5931232;24.6735823;60.2217161
5931233;24.6780909;60.2217951
5931234;24.6825995;60.2218739
5931235;24.6871082;60.2219526
5931236;24.6916169;60.2220312
5931237;24.6961256;60.2221096
5931238;24.7006343;60.2221878
5931239;24.705143;60.2222659
5931240;24.7096518;60.2223439
5931241;24.7141606;60.2224216
5931242;24.7186694;60.2224993
5931243;24.7231783;60.2225768
5931244;24.7276871;60.2226541
5931245;24.732196;60.2227313
5931246;24.736705;60.2228083
5931247;24.7412139;60.2228851
5931248;24.7457229;60.2229619
5931249;24.7502319;60.2230384
5931250;24.7547409;60.2231148
5931251;24.7592499;60.2231911
5931252;24.763759;60.2232672
5931253;24.7682681;60.2233431
5931254;24.7727772;60.2234189
5931255;24.7772864;60.2234946
5931256;24.7817955;60.2235701
5931257;24.7863047;60.2236454
5931258;24.7908139;60.2237206
5931259;24.7953232;60.2237956
5931260;24.7998324;60.2238705
5931261;24.8043417;60.2239452
5931262;24.808851;60.2240198
5931263;24.8133604;60.2240942
5931264;24.8178697;60.2241685
5931265;24.8223791;60.2242426
5931266;24.8268885;60.2243165
5931267;24.8313979;60.2243903
5931268;24.8359074;60.224464
5931269;24.8404169;60.2245375
5931270;24.8449264;60.2246108
5931271;24.8494359;60.224684
5931272;24.8539454;60.224757
5931273;24.858455;60.2248299
5931274;24.8629646;60.2249027
5931275;24.8674742;60.2249752
5931276;24.8719839;60.2250477
5931277;24.8764935;60.2251199
5931278;24.8810032;60.2251921
5931279;24.8855129;60.225264
5931280;24.8900226;60.2253358
5931281;24.8945324;60.2254075
5931282;24.8990422;60.225479
5931283;24.903552;60.2255504
5931284;24.9080618;60.2256216
5931285;24.9125716;60.2256926
5931286;24.9170815;60.2257635
5931287;24.9215914;60.2258342
5931288;24.9261013;60.2259048
5931289;24.9306113;60.2259753
5931290;24.9351212;60.2260455
5931291;24.9396312;60.2261157
5931292;24.9441412;60.2261856
5931293;24.9486512;60.2262555
5931294;24.9531613;60.2263251
5931295;24.9576713;60.2263946
5931296;24.9621814;60.226464
5931297;24.9666915;60.2265332
5931298;24.9712017;60.2266023
5931299;24.9757118;60.2266712
5931300;24.980222;60.2267399
5931301;24.9847322;60.2268085
5931302;24.9892424;60.2268769
5931303;24.9937527;60.2269452
5931304;24.998263;60.2270134
5931305;25.0027733;60.2270813
5931306;25.0072836;60.2271492
5931307;25.0117939;60.2272169
5931308;25.0163043;60.2272844
5931309;25.0208146;60.2273517
5931310;25.025325;60.227419
5931311;25.0298355;60.227486
5931312;25.0343459;60.2275529
5931313;25.0388564;60.2276197
5931314;25.0433668;60.2276863
5931315;25.0478773;60.2277527
5931316;25.0523879;60.227819
5931317;25.0568984;60.2278852
5931318;25.061409;60.2279512
5931319;25.0659196;60.228017
5931320;25.0704302;60.2280827
5931321;25.0749408;60.2281482
5931322;25.0794515;60.2282136
5931323;25.0839621;60.2282788
5931324;25.0884728;60.2283439
5931325;25.0929836;60.2284088
5931326;25.0974943;60.2284736
5931327;25.102005;60.2285382
5931328;25.1065158;60.2286026
5931329;25.1110266;60.2286669
5931330;25.1155374;60.2287311
5931331;25.1200483;60.2287951
5931332;25.1245591;60.2288589
5931333;25.12907;60.2289226
5931334;25.1335809;60.2289862
5931335;25.1380918;60.2290495
5931336;25.1426028;60.2291128
5931337;25.1471137;60.2291758
5931338;25.1516247;60.2292388
5931339;25.1561357;60.2293015
5931340;25.1606467;60.2293642
5931341;25.1651578;60.2294266
5931342;25.1696688;60.2294889
5931343;25.1741799;60.2295511
5931344;25.178691;60.2296131
5931345;25.1832021;60.2296749
5931346;25.1877133;60.2297366
5931347;25.1922244;60.2297982
5931350;25.205758;60.2299819
5933009;24.5024454;60.2163576
5933010;24.5069527;60.2164424
5933011;24.51146;60.2165271
5933012;24.5159674;60.2166116
5933013;24.5204747;60.216696
5933014;24.5249821;60.2167802
5933015;24.5294896;60.2168642
5933016;24.533997;60.2169481
5933017;24.5385045;60.2170319
5933018;24.543012;60.2171155
5933019;24.5475196;60.2171989
5933020;24.5520271;60.2172822
5933021;24.5565347;60.2173653
5933022;24.5610423;60.2174483
5933023;24.56555;60.2175312
5933024;24.5700577;60.2176138
5933025;24.5745654;60.2176964
5933026;24.5790731;60.2177787
5933027;24.5835808;60.2178609
5933028;24.5880886;60.217943
5933029;24.5925964;60.2180249
5933030;24.5971042;60.2181067
5933031;24.6016121;60.2181883
5933032;24.60612;60.2182697
5933033;24.6106279;60.218351
5933034;24.6151358;60.2184322
5933035;24.6196438;60.2185132
5933036;24.6241518;60.218594
5933037;24.6286598;60.2186747
5933038;24.6331678;60.2187552
5933039;24.6376759;60.2188356
5933040;24.6421839;60.2189159
5933041;24.6466921;60.2189959
5933042;24.6512002;60.2190759
5933043;24.6557084;60.2191556
5933044;24.6602166;60.2192352
5933045;24.6647248;60.2193147
5933046;24.669233;60.219394
5933047;24.6737413;60.2194732
5933048;24.6782496;60.2195522
5933049;24.6827579;60.219631
5933050;24.6872662;60.2197097
5933051;24.6917746;60.2197883
5933052;24.696283;60.2198667
5933053;24.7007914;60.2199449
5933054;24.7052998;60.220023
5933055;24.7098083;60.2201009
5933056;24.7143168;60.2201787
5933057;24.7188253;60.2202563
5933058;24.7233339;60.2203338
5933059;24.7278424;60.2204111
5933060;24.732351;60.2204883
5933061;24.7368596;60.2205653
5933062;24.7413683;60.2206422
5933063;24.7458769;60.2207189
5933064;24.7503856;60.2207954
5933065;24.7548943;60.2208718
5933066;24.7594031;60.2209481
5933067;24.7639118;60.2210242
5933068;24.7684206;60.2211001
5933069;24.7729294;60.2211759
5933070;24.7774383;60.2212515
5933071;24.7819471;60.221327
5933072;24.786456;60.2214023
5933073;24.7909649;60.2214775
5933074;24.7954738;60.2215525
5933075;24.7999828;60.2216274
5933076;24.8044918;60.2217021
5933077;24.8090008;60.2217767
5933078;24.8135098;60.2218511
5933079;24.8180189;60.2219253
5933080;24.8225279;60.2219994
5933081;24.827037;60.2220734
5933082;24.8315461;60.2221472
5933083;24.8360553;60.2222208
5933084;24.8405645;60.2222943
5933085;24.8450737;60.2223677
5933086;24.8495829;60.2224409
5933087;24.8540921;60.2225139
5933088;24.8586014;60.2225868
5933089;24.8631107;60.2226595
5933090;24.86762;60.2227321
5933091;24.8721293;60.2228045
5933092;24.8766386;60.2228767
5933093;24.881148;60.2229489
5933094;24.8856574;60.2230208
5933095;24.8901668;60.2230926
5933096;24.8946763;60.2231643
5933097;24.8991858;60.2232358
5933098;24.9036953;60.2233071
5933099;24.9082048;60.2233783
5933100;24.9127143;60.2234494
5933101;24.9172239;60.2235202
5933102;24.9217335;60.223591
5933103;24.9262431;60.2236616
5933104;24.9307527;60.223732
5933105;24.9352623;60.2238023
5933106;24.939772;60.2238724
5933107;24.9442817;60.2239423
5933108;24.9487914;60.2240122
5933109;24.9533012;60.2240818
5933110;24.9578109;60.2241513
5933111;24.9623207;60.2242207
5933112;24.9668305;60.2242899
5933113;24.9713403;60.2243589
5933114;24.9758502;60.2244278
5933115;24.9803601;60.2244966
5933116;24.98487;60.2245652
5933117;24.9893799;60.2246336
5933118;24.9938898;60.2247019
5933119;24.9983998;60.22477
5933120;25.0029098;60.224838
5933121;25.0074198;60.2249058
5933122;25.0119298;60.2249735
5933123;25.0164398;60.225041
5933124;25.0209499;60.2251083
5933125;25.02546;60.2251756
5933126;25.0299701;60.2252426
5933127;25.0344802;60.2253095
5933128;25.0389904;60.2253763
5933129;25.0435006;60.2254429
5933130;25.0480108;60.2255093
5933131;25.052521;60.2255756
5933132;25.0570312;60.2256417
5933133;25.0615415;60.2257077
5933134;25.0660518;60.2257735
5933135;25.0705621;60.2258392
5933136;25.0750724;60.2259047
5933137;25.0795827;60.2259701
5933138;25.0840931;60.2260353
5933139;25.0886035;60.2261004
5933140;25.0931139;60.2261653
5933141;25.0976243;60.2262301
5933142;25.1021348;60.2262947
5933143;25.1066453;60.2263591
5933144;25.1111557;60.2264234
5933145;25.1156663;60.2264876
5933146;25.1201768;60.2265516
5933147;25.1246873;60.2266154
5933148;25.1291979;60.2266791
5933149;25.1337085;60.2267426
5933150;25.1382191;60.226806
5933151;25.1427297;60.2268692
5933152;25.1472404;60.2269323
5933153;25.1517511;60.2269952
5933154;25.1562618;60.227058
5933155;25.1607725;60.2271206
5933156;25.1652832;60.227183
5933157;25.169794;60.2272453
5933158;25.1743047;60.2273075
5933159;25.1788155;60.2273695
5933160;25.1833263;60.2274313
5933161;25.1878372;60.227493
5933162;25.192348;60.2275546
5934823;24.502616;60.214115
5934824;24.507123;60.2141998
5934825;24.51163;60.2142844
5934826;24.5161371;60.214369
5934827;24.5206441;60.2144533
5934828;24.5251512;60.2145375
5934829;24.5296583;60.2146216
5934830;24.5341655;60.2147055
5934831;24.5386727;60.2147892
5934832;24.5431799;60.2148728
5934833;24.5476871;60.2149562
5934834;24.5521944;60.2150395
5934835;24.5567017;60.2151226
5934836;24.561209;60.2152056
5934837;24.5657163;60.2152884
5934838;24.5702237;60.2153711
5934839;24.5747311;60.2154536
5934840;24.5792385;60.215536
5934841;24.5837459;60.2156182
5934842;24.5882534;60.2157003
5934843;24.5927609;60.2157822
5934844;24.5972684;60.2158639
5934845;24.6017759;60.2159455
5934846;24.6062835;60.216027
5934847;24.6107911;60.2161083
5934848;24.6152987;60.2161894
5934849;24.6198064;60.2162704
5934850;24.6243141;60.2163512
5934851;24.6288218;60.2164319
5934852;24.6333295;60.2165124
5934853;24.6378373;60.2165928
5934854;24.642345;60.216673
5934855;24.6468528;60.2167531
5934856;24.6513607;60.216833
5934857;24.6558685;60.2169128
5934858;24.6603764;60.2169924
5934859;24.6648843;60.2170718
5934860;24.6693923;60.2171511
5934861;24.6739002;60.2172303
5934862;24.6784082;60.2173093
5934863;24.6829162;60.2173881
5934864;24.6874242;60.2174668
5934865;24.6919323;60.2175454
5934866;24.6964404;60.2176237
5934867;24.7009485;60.217702
5934868;24.7054566;60.21778
5934869;24.7099648;60.217858
5934870;24.714473;60.2179357
5934871;24.7189812;60.2180134
5934872;24.7234894;60.2180908
5934873;24.7279977;60.2181681
5934874;24.732506;60.2182453
5934875;24.7370143;60.2183223
5934876;24.7415226;60.2183992
5934877;24.746031;60.2184759
5934878;24.7505393;60.2185524
5934879;24.7550477;60.2186288
5934880;24.7595562;60.218705
5934881;24.7640646;60.2187811
5934882;24.7685731;60.2188571
5934883;24.7730816;60.2189328
5934884;24.7775901;60.2190085
5934885;24.7820987;60.2190839
5934886;24.7866073;60.2191593
5934887;24.7911159;60.2192344
5934888;24.7956245;60.2193095
5934889;24.8001331;60.2193843
5934890;24.8046418;60.219459
5934891;24.8091505;60.2195336
5934892;24.8136592;60.219608
5934893;24.818168;60.2196822
5934894;24.8226767;60.2197563
5934895;24.8271855;60.2198303
5934896;24.8316943;60.2199041
5934897;24.8362032;60.2199777
5934898;24.840712;60.2200512
5934899;24.8452209;60.2201245
5934900;24.8497298;60.2201977
5934901;24.8542387;60.2202707
5934902;24.8587477;60.2203436
5934903;24.8632567;60.2204163
5934904;24.8677657;60.2204889
5934905;24.8722747;60.2205613
5934906;24.8767838;60.2206335
5934907;24.8812928;60.2207057
5934908;24.8858019;60.2207776
5934909;24.890311;60.2208494
5934910;24.8948202;60.220921
5934911;24.8993293;60.2209925
5934912;24.9038385;60.2210639
5934913;24.9083477;60.2211351
5934914;24.912857;60.2212061
5934915;24.9173662;60.221277
5934916;24.9218755;60.2213477
5934917;24.9263848;60.2214183
5934918;24.9308941;60.2214887
5934919;24.9354034;60.221559
5934920;24.9399128;60.2216291
5934921;24.9444222;60.221699
5934922;24.9489316;60.2217689
5934923;24.953441;60.2218385
5934924;24.9579505;60.221908
5934925;24.96246;60.2219774
5934926;24.9669695;60.2220466
5934927;24.971479;60.2221156
5934928;24.9759885;60.2221845
5934929;24.9804981;60.2222532
5934930;24.9850077;60.2223218
5934931;24.9895173;60.2223902
5934932;24.9940269;60.2224585
5934933;24.9985366;60.2225266
5934934;25.0030463;60.2225946
5934935;25.007556;60.2226624
5934936;25.0120657;60.2227301
5934937;25.0165754;60.2227976
5934938;25.0210852;60.2228649
5934939;25.025595;60.2229321
5934940;25.0301048;60.2229992
5934941;25.0346146;60.2230661
5934942;25.0391244;60.2231328
5934943;25.0436343;60.2231994
5934944;25.0481442;60.2232659
5934945;25.0526541;60.2233322
